time,distance,filtered,setpoint,error,control,beam_angle
3.264,243.0,243.0,33.0,0.0,115.0,-2.32
3.298,243.0,243.0,33.0,0.0,115.0,-2.32
3.332,243.0,243.0,33.0,0.0,115.0,-2.31
3.366,243.0,243.0,33.0,0.0,115.0,-2.31
3.4,243.0,243.0,33.0,0.0,115.0,-2.31
3.434,243.0,243.0,33.0,0.0,115.0,-2.32
3.468,243.0,243.0,33.0,0.0,115.0,-2.31
3.502,243.0,243.0,33.0,0.0,115.0,-2.31
3.536,244.0,243.0,33.0,0.0,115.0,-2.32
3.57,244.0,243.0,33.0,0.0,115.0,-2.32
3.604,244.0,243.0,33.0,0.0,115.0,-2.32
