time,distance,filtered,setpoint,error,control,beam_angle
3.264,236.0,236.0,33.0,0.0,109.0,-1.37
3.298,236.0,236.0,33.0,0.0,109.0,-1.37
3.332,236.0,236.0,33.0,0.0,109.0,-1.37
3.366,237.0,237.0,33.0,0.0,109.0,-1.37
3.4,237.0,237.0,33.0,0.0,109.0,-1.37
3.434,237.0,237.0,33.0,0.0,109.0,-1.37
3.468,238.0,237.0,33.0,0.0,109.0,-1.37
3.502,239.0,238.0,33.0,0.0,109.0,-1.37
3.536,239.0,239.0,33.0,0.0,109.0,-1.37
3.57,241.0,240.0,33.0,0.0,109.0,-1.37
3.604,241.0,240.0,33.0,0.0,109.0,-1.37
3.638,244.0,243.0,33.0,0.0,109.0,-1.37
3.672,244.0,243.0,33.0,0.0,109.0,-1.37
3.706,244.0,244.0,33.0,0.0,109.0,-1.37
3.74,244.0,244.0,33.0,0.0,109.0,-1.37
3.774,244.0,244.0,33.0,0.0,109.0,-1.37
3.808,244.0,244.0,33.0,0.0,109.0,-1.37
3.842,244.0,244.0,33.0,0.0,109.0,-1.37
3.876,244.0,244.0,33.0,0.0,109.0,-1.37
3.91,244.0,244.0,33.0,0.0,109.0,-1.37
3.944,244.0,244.0,33.0,0.0,109.0,-1.37
3.978,244.0,244.0,33.0,0.0,109.0,-1.37
4.012,244.0,244.0,33.0,0.0,109.0,-1.37
4.046,244.0,244.0,33.0,0.0,109.0,-1.37
4.08,244.0,244.0,33.0,0.0,109.0,-1.37
4.114,244.0,244.0,33.0,0.0,109.0,-1.37
4.148,244.0,244.0,33.0,0.0,109.0,-1.37
4.182,244.0,244.0,33.0,0.0,109.0,-1.37
