time,distance,filtered,control,setpoint
5.5113,174.0,174.0,90.0,125.0
5.5327,182.0,175.0,90.0,125.0
5.5766,175.0,175.0,90.0,125.0
5.6195,174.0,175.0,90.0,125.0
5.6412,184.0,175.0,90.0,125.0
5.6867,179.0,177.0,90.0,125.0
5.7312,171.0,177.0,90.0,125.0
5.7499,179.0,177.0,90.0,125.0
5.7961,174.0,175.0,90.0,125.0
5.8396,166.0,174.0,90.0,125.0
5.858,185.0,174.0,90.0,125.0
5.8928,180.0,177.0,90.0,125.0
5.9476,180.0,179.0,90.0,125.0
5.9663,177.0,179.0,90.0,125.0
6.0122,172.0,177.0,111.0,125.0
6.0535,166.0,174.0,111.0,125.0
6.0746,167.0,171.0,111.0,125.0
6.12,162.0,167.0,111.0,125.0
6.1654,162.0,164.0,111.0,125.0
6.1901,157.0,162.0,111.0,125.0
6.2168,149.0,159.0,111.0,125.0
6.2706,161.0,157.0,111.0,125.0
6.2916,151.0,154.0,111.0,125.0
6.3241,146.0,152.0,111.0,125.0
6.3842,154.0,151.0,111.0,125.0
6.4091,156.0,152.0,111.0,125.0
6.4329,149.0,152.0,111.0,125.0
6.4917,146.0,151.0,111.0,125.0
6.517,136.0,148.0,111.0,125.0
6.5412,148.0,146.0,111.0,125.0
6.6003,146.0,146.0,111.0,125.0
6.6254,148.0,146.0,111.0,125.0
6.6491,154.0,146.0,88.0,125.0
6.7066,159.0,149.0,88.0,125.0
6.734,157.0,152.0,88.0,125.0
6.7567,161.0,156.0,88.0,125.0
6.8181,164.0,157.0,88.0,125.0
6.8437,162.0,159.0,88.0,125.0
6.8647,157.0,161.0,88.0,125.0
6.926,157.0,159.0,88.0,125.0
6.9516,166.0,157.0,88.0,125.0
6.9729,159.0,157.0,88.0,125.0
7.0343,167.0,161.0,88.0,125.0
7.0608,172.0,164.0,88.0,125.0
7.0811,171.0,167.0,88.0,125.0
7.1438,171.0,169.0,88.0,125.0
7.1705,166.0,169.0,88.0,125.0
7.1887,166.0,167.0,88.0,125.0
7.2516,162.0,166.0,88.0,125.0
7.279,167.0,166.0,88.0,125.0
7.2989,162.0,164.0,88.0,125.0
7.3331,164.0,164.0,111.0,125.0
7.3762,164.0,164.0,111.0,125.0
7.407,161.0,164.0,111.0,125.0
7.4412,156.0,162.0,111.0,125.0
7.485,161.0,161.0,111.0,125.0
7.5152,149.0,157.0,111.0,125.0
