time,distance,filtered,control,setpoint
5.724,123.0,121.0,93.0,115.0
5.76,122.0,121.0,107.0,115.0
5.796,120.0,121.0,107.0,115.0
5.832,126.0,121.0,107.0,115.0
5.868,120.0,120.0,107.0,115.0
5.904,125.0,122.0,107.0,115.0
5.94,126.0,123.0,107.0,115.0
5.976,126.0,124.0,107.0,115.0
6.012,129.0,125.0,107.0,115.0
6.048,127.0,126.0,107.0,115.0
6.084,130.0,127.0,107.0,115.0
6.12,126.0,127.0,107.0,115.0
6.156,135.0,129.0,107.0,115.0
6.192,138.0,132.0,107.0,115.0
6.228,139.0,135.0,107.0,115.0
6.264,144.0,136.0,107.0,115.0
6.3,148.0,139.0,107.0,115.0
6.336,148.0,144.0,107.0,115.0
6.372,151.0,145.0,107.0,115.0
6.408,156.0,148.0,107.0,115.0
6.444,160.0,151.0,93.0,115.0
6.48,154.0,153.0,93.0,115.0
6.516,159.0,156.0,93.0,115.0
6.552,165.0,157.0,93.0,115.0
6.588,171.0,160.0,93.0,115.0
6.624,175.0,165.0,93.0,115.0
6.66,175.0,169.0,93.0,115.0
6.696,175.0,172.0,93.0,115.0
6.732,181.0,174.0,93.0,115.0
6.768,184.0,177.0,93.0,115.0
6.804,186.0,180.0,93.0,115.0
6.84,187.0,183.0,93.0,115.0
6.876,181.0,184.0,93.0,115.0
6.912,186.0,184.0,93.0,115.0
6.948,187.0,184.0,93.0,115.0
6.984,186.0,184.0,93.0,115.0
7.02,196.0,186.0,93.0,115.0
7.056,178.0,186.0,93.0,115.0
7.092,186.0,186.0,93.0,115.0
7.128,191.0,186.0,93.0,115.0
7.164,196.0,187.0,104.0,115.0
7.2,186.0,187.0,104.0,115.0
7.236,196.0,191.0,104.0,115.0
7.272,196.0,191.0,104.0,115.0
7.308,183.0,191.0,104.0,115.0
7.344,184.0,186.0,104.0,115.0
7.38,191.0,184.0,104.0,115.0
7.416,177.0,184.0,104.0,115.0
7.452,183.0,183.0,104.0,115.0
7.488,178.0,180.0,104.0,115.0
7.524,183.0,181.0,104.0,115.0
7.56,186.0,181.0,104.0,115.0
7.596,181.0,181.0,104.0,115.0
7.632,175.0,181.0,104.0,115.0
7.668,187.0,181.0,104.0,115.0
7.704,177.0,178.0,94.0,115.0
7.74,183.0,180.0,94.0,115.0
7.776,184.0,181.0,94.0,115.0
