time,distance,filtered,setpoint,error,control,beam_angle
3.808,181.0,181.0,33.0,0.0,91.0,-0.95
3.842,188.0,186.0,33.0,0.0,91.0,1.04
3.876,188.0,188.0,33.0,0.0,91.0,1.04
3.91,188.0,188.0,33.0,0.0,91.0,1.04
3.944,195.0,193.0,33.0,0.0,91.0,1.68
3.978,195.0,194.0,33.0,0.0,91.0,1.68
4.012,195.0,195.0,33.0,0.0,91.0,1.68
4.046,195.0,195.0,33.0,0.0,91.0,1.68
4.08,196.0,196.0,33.0,0.0,91.0,1.68
4.114,196.0,196.0,33.0,0.0,91.0,1.68
4.148,196.0,196.0,33.0,0.0,91.0,1.68
4.182,195.0,195.0,33.0,0.0,91.0,1.68
4.216,195.0,195.0,33.0,0.0,91.0,1.68
4.25,195.0,195.0,33.0,0.0,104.0,1.68
4.284,195.0,195.0,33.0,0.0,104.0,1.68
4.318,192.0,192.0,33.0,0.0,104.0,1.68
4.352,192.0,192.0,33.0,0.0,104.0,1.68
4.386,192.0,192.0,33.0,0.0,104.0,1.68
4.42,184.0,186.0,33.0,0.0,104.0,1.58
4.454,184.0,185.0,33.0,0.0,104.0,1.58
4.488,184.0,184.0,33.0,0.0,104.0,1.58
4.522,184.0,184.0,33.0,0.0,104.0,1.58
4.556,177.0,179.0,33.0,0.0,104.0,0.52
4.59,177.0,178.0,33.0,0.0,104.0,0.52
4.624,177.0,177.0,33.0,0.0,104.0,0.52
4.658,168.0,171.0,33.0,0.0,104.0,-0.74
4.692,168.0,169.0,33.0,0.0,104.0,-0.74
4.726,168.0,168.0,33.0,0.0,104.0,-0.74
4.76,163.0,164.0,33.0,0.0,104.0,-0.74
4.794,163.0,163.0,33.0,0.0,104.0,-0.74
4.828,163.0,163.0,33.0,0.0,104.0,-0.74
4.862,163.0,163.0,33.0,0.0,104.0,-0.74
4.896,159.0,160.0,33.0,0.0,104.0,-0.74
4.93,159.0,159.0,33.0,0.0,104.0,-0.74
4.964,159.0,159.0,33.0,0.0,93.0,-0.74
4.998,157.0,158.0,33.0,0.0,93.0,-0.74
5.032,157.0,157.0,33.0,0.0,93.0,-0.74
5.066,157.0,157.0,33.0,0.0,93.0,-0.74
5.1,157.0,157.0,33.0,0.0,93.0,-0.63
5.134,157.0,157.0,33.0,0.0,93.0,-0.63
5.168,157.0,157.0,33.0,0.0,93.0,-0.63
5.202,157.0,157.0,33.0,0.0,93.0,-0.63
5.236,159.0,158.0,33.0,0.0,93.0,1.04
5.27,159.0,159.0,33.0,0.0,93.0,1.04
5.304,159.0,159.0,33.0,0.0,93.0,1.04
5.338,159.0,159.0,33.0,0.0,93.0,1.16
5.372,159.0,159.0,33.0,0.0,93.0,1.16
5.406,159.0,159.0,33.0,0.0,93.0,1.16
5.44,159.0,159.0,33.0,0.0,93.0,1.16
5.474,159.0,159.0,33.0,0.0,93.0,1.16
5.508,159.0,159.0,33.0,0.0,107.0,1.16
5.542,159.0,159.0,33.0,0.0,107.0,1.16
5.576,158.0,158.0,33.0,0.0,107.0,1.16
5.61,158.0,158.0,33.0,0.0,107.0,1.16
5.644,158.0,158.0,33.0,0.0,107.0,1.16
5.678,158.0,158.0,33.0,0.0,107.0,1.16
5.712,156.0,157.0,33.0,0.0,107.0,1.04
5.746,156.0,156.0,33.0,0.0,107.0,1.04
5.78,156.0,156.0,33.0,0.0,107.0,1.04
5.814,153.0,154.0,33.0,0.0,107.0,-1.04
5.848,153.0,153.0,33.0,0.0,107.0,-1.04
5.882,153.0,153.0,33.0,0.0,107.0,-1.04
5.916,154.0,154.0,33.0,0.0,107.0,-1.04
5.95,154.0,154.0,33.0,0.0,107.0,-1.04
5.984,154.0,154.0,33.0,0.0,107.0,-1.04
6.018,154.0,154.0,33.0,0.0,107.0,-1.04
6.052,156.0,155.0,33.0,0.0,107.0,-1.04
6.086,156.0,155.0,33.0,0.0,107.0,-1.04
6.12,156.0,155.0,33.0,0.0,107.0,-1.04
6.154,160.0,159.0,33.0,0.0,93.0,-1.04
6.188,160.0,160.0,33.0,0.0,93.0,-1.04
6.222,160.0,160.0,33.0,0.0,93.0,-1.04
6.256,160.0,160.0,33.0,0.0,93.0,-1.04
6.29,166.0,164.0,33.0,0.0,93.0,-1.04
6.324,166.0,165.0,33.0,0.0,93.0,-1.04
6.358,166.0,165.0,33.0,0.0,93.0,-1.04
6.392,174.0,171.0,33.0,0.0,93.0,-0.31
6.426,174.0,173.0,33.0,0.0,93.0,-0.31
6.46,174.0,174.0,33.0,0.0,93.0,-0.31
6.494,174.0,174.0,33.0,0.0,93.0,-0.31
6.528,181.0,178.0,33.0,0.0,93.0,1.16
6.562,181.0,180.0,33.0,0.0,93.0,1.16
6.596,181.0,180.0,33.0,0.0,93.0,1.16
6.63,185.0,184.0,33.0,0.0,93.0,1.16
6.664,185.0,185.0,33.0,0.0,93.0,1.16
6.698,185.0,185.0,33.0,0.0,93.0,1.16
6.732,185.0,185.0,33.0,0.0,93.0,1.16
6.766,186.0,186.0,33.0,0.0,93.0,1.16
6.8,186.0,186.0,33.0,0.0,93.0,1.16
6.834,186.0,186.0,33.0,0.0,104.0,1.16
6.868,185.0,185.0,33.0,0.0,104.0,1.16
6.902,185.0,185.0,33.0,0.0,104.0,1.16
6.936,185.0,185.0,33.0,0.0,104.0,1.16
6.97,181.0,182.0,33.0,0.0,104.0,1.16
7.004,181.0,181.0,33.0,0.0,104.0,1.16
7.038,181.0,181.0,33.0,0.0,104.0,1.16
7.072,181.0,181.0,33.0,0.0,104.0,1.16
7.106,176.0,177.0,33.0,0.0,104.0,0.32
7.14,176.0,176.0,33.0,0.0,104.0,0.32
7.174,176.0,176.0,33.0,0.0,104.0,0.32
7.208,170.0,172.0,33.0,0.0,104.0,-0.84
7.242,170.0,171.0,33.0,0.0,104.0,-0.84
7.276,170.0,171.0,33.0,0.0,104.0,-0.84
7.31,170.0,170.0,33.0,0.0,104.0,-0.84
7.344,168.0,169.0,33.0,0.0,94.0,-0.84
7.378,168.0,168.0,33.0,0.0,94.0,-0.84
7.412,168.0,168.0,33.0,0.0,94.0,-0.84
7.446,167.0,167.0,33.0,0.0,94.0,-0.84
7.48,167.0,167.0,33.0,0.0,94.0,-0.84
7.514,167.0,167.0,33.0,0.0,94.0,-0.84
7.548,167.0,167.0,33.0,0.0,94.0,-0.84
7.582,167.0,167.0,33.0,0.0,94.0,-0.42
7.616,167.0,167.0,33.0,0.0,94.0,-0.42
7.65,167.0,167.0,33.0,0.0,94.0,-0.42
7.684,168.0,168.0,33.0,0.0,94.0,1.04
7.718,168.0,168.0,33.0,0.0,94.0,1.04
7.752,168.0,168.0,33.0,0.0,94.0,1.04
7.786,168.0,168.0,33.0,0.0,94.0,1.04
7.82,168.0,168.0,33.0,0.0,94.0,1.04
7.854,168.0,168.0,33.0,0.0,94.0,1.04
7.888,168.0,168.0,33.0,0.0,94.0,1.04
7.922,166.0,166.0,33.0,0.0,94.0,1.04
7.956,166.0,166.0,33.0,0.0,94.0,1.04
7.99,166.0,166.0,33.0,0.0,94.0,1.04
8.024,166.0,166.0,33.0,0.0,107.0,1.04
8.058,163.0,164.0,33.0,0.0,107.0,1.04
8.092,163.0,163.0,33.0,0.0,107.0,1.04
8.126,163.0,163.0,33.0,0.0,107.0,1.04
8.16,163.0,163.0,33.0,0.0,107.0,1.04
8.194,159.0,160.0,33.0,0.0,107.0,1.04
8.228,159.0,160.0,33.0,0.0,107.0,1.04
8.262,159.0,159.0,33.0,0.0,107.0,1.04
8.296,155.0,156.0,33.0,0.0,107.0,-1.04
8.33,155.0,155.0,33.0,0.0,107.0,-1.04
8.364,155.0,155.0,33.0,0.0,107.0,-1.04
8.398,155.0,155.0,33.0,0.0,107.0,-1.04
8.432,155.0,155.0,33.0,0.0,107.0,-1.04
8.466,155.0,155.0,33.0,0.0,107.0,-1.04
8.5,155.0,155.0,33.0,0.0,107.0,-1.04
8.534,155.0,155.0,33.0,0.0,107.0,-1.04
8.568,157.0,156.0,33.0,0.0,92.0,-1.04
8.602,157.0,157.0,33.0,0.0,92.0,-1.04
8.636,157.0,157.0,33.0,0.0,92.0,-1.04
8.67,160.0,159.0,33.0,0.0,92.0,-1.04
8.704,160.0,159.0,33.0,0.0,92.0,-1.04
8.738,160.0,160.0,33.0,0.0,92.0,-1.04
8.772,166.0,164.0,33.0,0.0,92.0,-0.84
8.806,166.0,166.0,33.0,0.0,92.0,-0.84
8.84,166.0,166.0,33.0,0.0,92.0,-0.84
8.874,166.0,166.0,33.0,0.0,92.0,-0.84
8.908,172.0,170.0,33.0,0.0,92.0,0.1
8.942,172.0,171.0,33.0,0.0,92.0,0.1
8.976,172.0,172.0,33.0,0.0,92.0,0.1
9.01,178.0,176.0,33.0,0.0,92.0,1.37
9.044,178.0,178.0,33.0,0.0,92.0,1.37
9.078,178.0,178.0,33.0,0.0,105.0,1.37
9.112,180.0,180.0,33.0,0.0,105.0,1.37
9.146,180.0,180.0,33.0,0.0,105.0,1.37
9.18,180.0,180.0,33.0,0.0,105.0,1.37
9.214,180.0,180.0,33.0,0.0,105.0,1.37
9.248,181.0,181.0,33.0,0.0,105.0,1.37
9.282,181.0,181.0,33.0,0.0,105.0,1.37
9.316,181.0,181.0,33.0,0.0,105.0,1.37
9.35,179.0,179.0,33.0,0.0,105.0,0.52
9.384,179.0,179.0,33.0,0.0,105.0,0.52
9.418,179.0,179.0,33.0,0.0,105.0,0.52
9.452,179.0,179.0,33.0,0.0,105.0,0.52
9.486,176.0,177.0,33.0,0.0,105.0,-0.84
9.52,176.0,177.0,33.0,0.0,105.0,-0.84
9.554,176.0,176.0,33.0,0.0,105.0,-0.84
9.588,178.0,177.0,33.0,0.0,105.0,-0.84
9.622,178.0,178.0,33.0,0.0,105.0,-0.84
9.656,178.0,178.0,33.0,0.0,95.0,-0.84
9.69,178.0,178.0,33.0,0.0,95.0,-0.84
9.724,180.0,179.0,33.0,0.0,95.0,-0.84
9.758,180.0,179.0,33.0,0.0,95.0,-0.84
9.792,180.0,180.0,33.0,0.0,95.0,-0.84
9.826,182.0,181.0,33.0,0.0,95.0,-0.84
9.86,182.0,182.0,33.0,0.0,95.0,-0.84
9.894,182.0,182.0,33.0,0.0,95.0,-0.84
9.928,182.0,182.0,33.0,0.0,95.0,-0.84
9.962,183.0,182.0,33.0,0.0,95.0,-0.1
9.996,183.0,183.0,33.0,0.0,95.0,-0.1
10.03,183.0,183.0,33.0,0.0,95.0,-0.1
10.064,182.0,182.0,33.0,0.0,95.0,1.04
10.098,182.0,182.0,33.0,0.0,95.0,1.04
10.132,182.0,182.0,33.0,0.0,95.0,1.04
10.166,182.0,182.0,33.0,0.0,95.0,1.04
10.2,179.0,180.0,33.0,0.0,95.0,1.04
10.234,179.0,179.0,33.0,0.0,95.0,1.04
10.268,179.0,179.0,33.0,0.0,95.0,1.04
10.302,174.0,175.0,33.0,0.0,95.0,1.04
10.336,174.0,174.0,33.0,0.0,105.0,1.04
10.37,174.0,174.0,33.0,0.0,105.0,1.04
10.404,174.0,174.0,33.0,0.0,105.0,1.04
10.438,168.0,170.0,33.0,0.0,105.0,1.04
10.472,168.0,169.0,33.0,0.0,105.0,1.04
10.506,168.0,168.0,33.0,0.0,105.0,1.04
10.54,163.0,165.0,33.0,0.0,105.0,0.95
10.574,163.0,163.0,33.0,0.0,105.0,0.95
10.608,163.0,163.0,33.0,0.0,105.0,0.95
10.642,156.0,158.0,33.0,0.0,105.0,-0.84
10.676,156.0,156.0,33.0,0.0,105.0,-0.84
10.71,156.0,156.0,33.0,0.0,105.0,-0.84
10.744,156.0,156.0,33.0,0.0,105.0,-0.84
10.778,153.0,153.0,33.0,0.0,105.0,-0.84
10.812,153.0,153.0,33.0,0.0,105.0,-0.84
10.846,153.0,153.0,33.0,0.0,95.0,-0.84
10.88,150.0,151.0,33.0,0.0,95.0,-0.84
10.914,150.0,150.0,33.0,0.0,95.0,-0.84
10.948,150.0,150.0,33.0,0.0,95.0,-0.84
10.982,150.0,150.0,33.0,0.0,95.0,-0.84
11.016,150.0,150.0,33.0,0.0,95.0,-0.84
11.05,150.0,150.0,33.0,0.0,95.0,-0.84
11.084,150.0,150.0,33.0,0.0,95.0,-0.84
11.118,152.0,151.0,33.0,0.0,95.0,-0.1
11.152,152.0,152.0,33.0,0.0,95.0,-0.1
11.186,152.0,152.0,33.0,0.0,95.0,-0.1
11.22,152.0,152.0,33.0,0.0,95.0,-0.1
11.254,154.0,154.0,33.0,0.0,95.0,1.04
11.288,154.0,154.0,33.0,0.0,95.0,1.04
11.322,154.0,154.0,33.0,0.0,95.0,1.04
11.356,155.0,155.0,33.0,0.0,95.0,1.04
