time,distance,filtered,control,setpoint
2.058,102.0,101.0,107.0,115.0
2.095,102.0,101.0,107.0,115.0
2.132,102.0,101.0,107.0,115.0
2.168,102.0,101.0,107.0,115.0
2.205,103.0,102.0,107.0,115.0
2.242,105.0,102.0,107.0,115.0
2.279,106.0,103.0,107.0,115.0
2.315,102.0,104.0,92.0,115.0
2.351,106.0,105.0,92.0,115.0
2.387,110.0,105.0,92.0,115.0
2.423,113.0,107.0,92.0,115.0
2.459,113.0,110.0,92.0,115.0
2.495,116.0,112.0,92.0,115.0
2.531,119.0,113.0,92.0,115.0
2.567,117.0,115.0,92.0,115.0
2.603,118.0,116.0,92.0,115.0
2.639,120.0,117.0,92.0,115.0
2.675,121.0,118.0,92.0,115.0
2.711,123.0,119.0,92.0,115.0
2.747,125.0,121.0,92.0,115.0
2.783,122.0,122.0,92.0,115.0
2.819,121.0,122.0,92.0,115.0
2.855,119.0,121.0,92.0,115.0
2.891,120.0,120.0,92.0,115.0
2.927,117.0,119.0,92.0,115.0
2.963,120.0,119.0,92.0,115.0
2.999,121.0,119.0,92.0,115.0
3.035,122.0,120.0,105.0,115.0
3.072,117.0,120.0,105.0,115.0
3.109,115.0,118.0,105.0,115.0
3.146,116.0,117.0,105.0,115.0
3.183,111.0,116.0,105.0,115.0
3.22,113.0,114.0,105.0,115.0
3.256,113.0,113.0,105.0,115.0
3.292,112.0,113.0,105.0,115.0
3.328,113.0,113.0,105.0,115.0
3.364,113.0,113.0,105.0,115.0
3.4,112.0,113.0,105.0,115.0
3.436,111.0,112.0,105.0,115.0
3.473,109.0,111.0,105.0,115.0
3.51,111.0,111.0,105.0,115.0
3.546,110.0,110.0,105.0,115.0
3.582,112.0,110.0,105.0,115.0
3.618,111.0,110.0,105.0,115.0
3.654,114.0,111.0,105.0,115.0
3.69,112.0,111.0,105.0,115.0
3.727,114.0,113.0,105.0,115.0
3.764,116.0,113.0,91.0,115.0
3.8,119.0,114.0,91.0,115.0
3.836,119.0,116.0,91.0,115.0
3.872,118.0,117.0,91.0,115.0
3.908,119.0,118.0,91.0,115.0
3.944,120.0,118.0,91.0,115.0
3.98,122.0,119.0,91.0,115.0
4.016,125.0,120.0,91.0,115.0
4.052,123.0,121.0,91.0,115.0
4.088,122.0,122.0,91.0,115.0
4.124,126.0,122.0,91.0,115.0
4.16,121.0,122.0,91.0,115.0
4.196,122.0,122.0,91.0,115.0
4.232,120.0,121.0,91.0,115.0
4.268,121.0,121.0,91.0,115.0
4.304,120.0,120.0,91.0,115.0
4.34,120.0,120.0,91.0,115.0
4.376,116.0,120.0,91.0,115.0
4.412,118.0,119.0,91.0,115.0
4.448,113.0,117.0,91.0,115.0
4.484,112.0,114.0,104.0,115.0
4.521,111.0,113.0,104.0,115.0
4.557,108.0,112.0,104.0,115.0
4.594,106.0,110.0,104.0,115.0
4.631,104.0,108.0,104.0,115.0
4.668,102.0,106.0,104.0,115.0
4.705,95.0,104.0,104.0,115.0
4.741,96.0,100.0,104.0,115.0
4.777,94.0,97.0,104.0,115.0
4.813,95.0,96.0,104.0,115.0
4.849,94.0,95.0,104.0,115.0
4.885,92.0,94.0,104.0,115.0
4.921,96.0,94.0,104.0,115.0
4.957,92.0,93.0,104.0,115.0
4.993,92.0,92.0,104.0,115.0
5.029,90.0,92.0,104.0,115.0
5.065,93.0,92.0,104.0,115.0
5.101,93.0,92.0,104.0,115.0
5.137,92.0,92.0,104.0,115.0
5.173,95.0,92.0,104.0,115.0
5.209,93.0,92.0,104.0,115.0
5.245,98.0,93.0,93.0,115.0
5.281,98.0,95.0,93.0,115.0
5.317,99.0,96.0,93.0,115.0
5.353,102.0,97.0,93.0,115.0
5.389,100.0,98.0,93.0,115.0
5.425,102.0,100.0,93.0,115.0
5.461,104.0,101.0,93.0,115.0
5.497,106.0,102.0,93.0,115.0
5.533,105.0,103.0,93.0,115.0
5.569,109.0,104.0,93.0,115.0
5.605,106.0,105.0,93.0,115.0
5.641,107.0,106.0,93.0,115.0
5.677,104.0,106.0,93.0,115.0
5.713,108.0,106.0,93.0,115.0
5.749,108.0,107.0,93.0,115.0
5.785,108.0,107.0,93.0,115.0
5.821,109.0,107.0,107.0,115.0
5.857,106.0,107.0,107.0,115.0
5.894,106.0,106.0,107.0,115.0
5.931,105.0,106.0,107.0,115.0
5.968,104.0,105.0,107.0,115.0
6.004,103.0,104.0,107.0,115.0
6.04,102.0,103.0,107.0,115.0
6.076,105.0,103.0,107.0,115.0
6.112,105.0,104.0,107.0,115.0
6.148,106.0,104.0,107.0,115.0
6.185,105.0,104.0,107.0,115.0
6.222,108.0,105.0,107.0,115.0
6.259,107.0,106.0,107.0,115.0
6.295,110.0,107.0,107.0,115.0
6.331,107.0,107.0,107.0,115.0
6.367,115.0,108.0,107.0,115.0
6.404,113.0,110.0,107.0,115.0
6.441,116.0,113.0,107.0,115.0
6.478,117.0,114.0,107.0,115.0
6.515,119.0,115.0,93.0,115.0
6.551,120.0,117.0,93.0,115.0
6.587,124.0,118.0,93.0,115.0
6.623,125.0,121.0,93.0,115.0
6.659,130.0,123.0,93.0,115.0
6.695,135.0,126.0,93.0,115.0
6.731,135.0,130.0,93.0,115.0
6.767,133.0,132.0,93.0,115.0
6.803,133.0,132.0,93.0,115.0
6.839,138.0,132.0,93.0,115.0
6.875,138.0,135.0,93.0,115.0
6.911,142.0,136.0,93.0,115.0
6.947,139.0,138.0,93.0,115.0
6.983,138.0,138.0,93.0,115.0
7.019,135.0,138.0,93.0,115.0
7.055,138.0,138.0,93.0,115.0
7.091,138.0,138.0,93.0,115.0
7.127,136.0,138.0,93.0,115.0
7.163,130.0,136.0,93.0,115.0
7.199,130.0,133.0,93.0,115.0
7.235,127.0,132.0,104.0,115.0
7.271,129.0,130.0,104.0,115.0
7.308,124.0,129.0,104.0,115.0
7.345,123.0,126.0,104.0,115.0
7.382,119.0,124.0,104.0,115.0
7.418,118.0,121.0,104.0,115.0
7.454,116.0,119.0,104.0,115.0
7.49,118.0,118.0,104.0,115.0
7.526,116.0,117.0,104.0,115.0
7.562,113.0,116.0,104.0,115.0
7.598,113.0,114.0,104.0,115.0
7.634,112.0,113.0,104.0,115.0
7.671,112.0,113.0,104.0,115.0
7.708,110.0,112.0,104.0,115.0
7.745,112.0,112.0,104.0,115.0
7.781,111.0,111.0,94.0,115.0
7.817,109.0,111.0,94.0,115.0
7.853,107.0,110.0,94.0,115.0
7.889,112.0,109.0,94.0,115.0
7.925,113.0,110.0,94.0,115.0
7.961,112.0,111.0,94.0,115.0
7.997,112.0,111.0,94.0,115.0
8.033,110.0,111.0,94.0,115.0
8.069,111.0,111.0,94.0,115.0
8.105,111.0,111.0,94.0,115.0
8.141,112.0,111.0,94.0,115.0
8.177,108.0,111.0,94.0,115.0
8.213,107.0,109.0,94.0,115.0
8.249,109.0,108.0,94.0,115.0
8.285,107.0,107.0,94.0,115.0
8.321,106.0,107.0,94.0,115.0
8.357,108.0,107.0,94.0,115.0
8.393,106.0,106.0,94.0,115.0
8.429,105.0,106.0,94.0,115.0
8.465,104.0,105.0,94.0,115.0
8.501,101.0,104.0,107.0,115.0
8.538,101.0,102.0,107.0,115.0
8.575,102.0,102.0,107.0,115.0
8.611,100.0,101.0,107.0,115.0
8.647,95.0,100.0,107.0,115.0
8.683,98.0,99.0,107.0,115.0
8.719,98.0,98.0,107.0,115.0
8.755,96.0,98.0,107.0,115.0
8.791,97.0,97.0,107.0,115.0
8.827,94.0,96.0,107.0,115.0
8.863,95.0,95.0,107.0,115.0
8.899,98.0,95.0,107.0,115.0
8.935,94.0,95.0,107.0,115.0
8.971,101.0,96.0,107.0,115.0
9.007,100.0,98.0,107.0,115.0
9.043,99.0,99.0,107.0,115.0
9.079,102.0,99.0,92.0,115.0
9.115,102.0,101.0,92.0,115.0
9.151,108.0,102.0,92.0,115.0
9.187,105.0,103.0,92.0,115.0
9.223,111.0,105.0,92.0,115.0
9.259,110.0,107.0,92.0,115.0
9.295,116.0,109.0,92.0,115.0
9.331,113.0,111.0,92.0,115.0
9.367,116.0,113.0,92.0,115.0
9.403,114.0,113.0,92.0,115.0
9.439,119.0,114.0,92.0,115.0
9.475,118.0,116.0,92.0,115.0
9.511,120.0,117.0,92.0,115.0
9.547,119.0,118.0,92.0,115.0
9.583,118.0,118.0,92.0,115.0
9.619,120.0,118.0,105.0,115.0
9.656,120.0,119.0,105.0,115.0
9.692,121.0,119.0,105.0,115.0
9.728,120.0,119.0,105.0,115.0
9.764,116.0,119.0,105.0,115.0
9.801,119.0,119.0,105.0,115.0
9.837,117.0,118.0,105.0,115.0
9.873,119.0,118.0,105.0,115.0
9.909,116.0,117.0,105.0,115.0
9.945,126.0,118.0,105.0,115.0
9.982,120.0,119.0,105.0,115.0
10.019,120.0,119.0,105.0,115.0
10.056,122.0,119.0,105.0,115.0
10.093,120.0,119.0,105.0,115.0
10.129,122.0,120.0,105.0,115.0
10.166,123.0,121.0,105.0,115.0
10.203,124.0,122.0,105.0,115.0
10.24,123.0,122.0,95.0,115.0
10.276,124.0,123.0,95.0,115.0
10.312,125.0,123.0,95.0,115.0
10.348,125.0,124.0,95.0,115.0
10.384,127.0,124.0,95.0,115.0
10.42,136.0,125.0,95.0,115.0
10.456,132.0,127.0,95.0,115.0
10.492,129.0,129.0,95.0,115.0
10.528,132.0,130.0,95.0,115.0
10.564,127.0,129.0,95.0,115.0
10.6,133.0,130.0,95.0,115.0
10.636,132.0,130.0,95.0,115.0
10.672,129.0,130.0,95.0,115.0
10.708,132.0,130.0,95.0,115.0
10.744,121.0,129.0,95.0,115.0
10.78,122.0,125.0,95.0,115.0
10.816,120.0,123.0,95.0,115.0
10.852,117.0,121.0,95.0,115.0
10.888,116.0,119.0,95.0,115.0
10.924,116.0,117.0,95.0,115.0
10.96,113.0,116.0,105.0,115.0
10.996,111.0,114.0,105.0,115.0
11.032,110.0,113.0,105.0,115.0
11.069,108.0,111.0,105.0,115.0
11.106,105.0,109.0,105.0,115.0
11.143,105.0,107.0,105.0,115.0
11.179,102.0,106.0,105.0,115.0
11.215,100.0,103.0,105.0,115.0
11.251,100.0,102.0,105.0,115.0
11.287,98.0,101.0,105.0,115.0
11.323,95.0,99.0,105.0,115.0
11.359,96.0,97.0,105.0,115.0
11.395,97.0,96.0,105.0,115.0
11.431,96.0,96.0,105.0,115.0
11.467,95.0,96.0,105.0,115.0
11.503,97.0,96.0,95.0,115.0
11.539,96.0,96.0,95.0,115.0
11.575,96.0,96.0,95.0,115.0
11.611,100.0,96.0,95.0,115.0
11.647,100.0,98.0,95.0,115.0
11.683,99.0,99.0,95.0,115.0
11.719,100.0,99.0,95.0,115.0
11.755,100.0,99.0,95.0,115.0
11.791,102.0,99.0,95.0,115.0
11.827,103.0,100.0,95.0,115.0
11.863,103.0,102.0,95.0,115.0
11.899,102.0,102.0,95.0,115.0
11.935,102.0,102.0,95.0,115.0
11.971,101.0,102.0,95.0,115.0
12.007,102.0,102.0,95.0,115.0
12.043,101.0,101.0,95.0,115.0
