time,distance,filtered,control,setpoint
10.445,129.0,127.0,95.0,115.0
10.481,130.0,129.0,95.0,115.0
10.517,133.0,129.0,95.0,115.0
10.553,138.0,130.0,95.0,115.0
10.589,136.0,133.0,95.0,115.0
10.625,130.0,135.0,95.0,115.0
10.661,136.0,135.0,95.0,115.0
10.697,141.0,135.0,95.0,115.0
10.733,138.0,136.0,95.0,115.0
10.769,132.0,136.0,95.0,115.0
10.805,135.0,135.0,95.0,115.0
10.841,132.0,133.0,95.0,115.0
10.877,130.0,132.0,95.0,115.0
10.913,132.0,132.0,95.0,115.0
10.949,127.0,130.0,95.0,115.0
10.985,126.0,129.0,105.0,115.0
11.022,138.0,127.0,105.0,115.0
11.059,127.0,127.0,105.0,115.0
11.096,124.0,127.0,105.0,115.0
11.133,125.0,126.0,105.0,115.0
11.169,124.0,125.0,105.0,115.0
11.205,123.0,124.0,105.0,115.0
11.241,117.0,123.0,105.0,115.0
11.277,125.0,123.0,105.0,115.0
11.313,123.0,123.0,105.0,115.0
11.349,123.0,123.0,105.0,115.0
11.385,118.0,123.0,105.0,115.0
11.421,123.0,123.0,105.0,115.0
11.457,120.0,121.0,105.0,115.0
11.493,119.0,120.0,105.0,115.0
11.529,124.0,120.0,95.0,115.0
11.565,123.0,121.0,95.0,115.0
11.601,125.0,122.0,95.0,115.0
11.637,124.0,123.0,95.0,115.0
11.673,127.0,124.0,95.0,115.0
11.709,129.0,125.0,95.0,115.0
11.745,125.0,126.0,95.0,115.0
11.781,129.0,127.0,95.0,115.0
11.817,127.0,127.0,95.0,115.0
11.853,133.0,127.0,95.0,115.0
11.889,133.0,130.0,95.0,115.0
11.925,136.0,132.0,95.0,115.0
11.961,127.0,132.0,95.0,115.0
11.997,127.0,129.0,95.0,115.0
12.033,125.0,127.0,95.0,115.0
12.069,133.0,127.0,95.0,115.0
