time,distance,filtered,setpoint,error,control,beam_angle
1.36,28.0,26.0,33.0,0.0,125.0,-4.0
1.394,28.0,28.0,33.0,0.0,125.0,-4.0
1.428,37.0,34.0,33.0,0.0,125.0,-4.0
1.462,37.0,36.0,33.0,0.0,125.0,-4.0
1.496,37.0,37.0,33.0,0.0,125.0,-4.0
1.53,53.0,48.0,33.0,0.0,125.0,-4.0
1.564,53.0,51.0,33.0,0.0,125.0,-4.0
1.598,65.0,61.0,33.0,0.0,125.0,-4.0
1.632,65.0,64.0,33.0,0.0,125.0,-4.0
1.666,80.0,75.0,33.0,0.0,125.0,-4.0
1.7,80.0,78.0,33.0,0.0,125.0,-4.0
1.734,80.0,79.0,33.0,0.0,125.0,-4.0
1.768,104.0,96.0,33.0,0.0,125.0,-4.0
1.802,104.0,101.0,33.0,0.0,125.0,-4.0
1.836,121.0,115.0,33.0,0.0,125.0,-4.0
1.87,121.0,119.0,33.0,0.0,125.0,-4.0
1.904,140.0,134.0,33.0,0.0,125.0,-4.0
1.938,140.0,138.0,33.0,0.0,125.0,-4.0
1.972,160.0,153.0,33.0,0.0,125.0,-4.0
2.006,160.0,158.0,33.0,0.0,125.0,-4.0
2.04,182.0,175.0,33.0,0.0,125.0,-4.0
2.074,182.0,180.0,33.0,0.0,125.0,-4.0
2.108,205.0,197.0,33.0,0.0,125.0,-4.0
2.142,205.0,203.0,33.0,0.0,125.0,-4.0
2.176,205.0,204.0,33.0,0.0,125.0,-4.0
2.21,240.0,230.0,33.0,0.0,125.0,-4.0
2.244,240.0,237.0,33.0,0.0,125.0,-4.0
2.278,240.0,239.0,33.0,0.0,125.0,-4.0
2.312,225.0,229.0,33.0,0.0,125.0,-4.0
2.346,225.0,226.0,33.0,0.0,125.0,-4.0
2.38,225.0,225.0,33.0,0.0,125.0,-4.0
2.414,225.0,225.0,33.0,0.0,125.0,-4.0
2.448,227.0,226.0,33.0,0.0,125.0,-4.0
2.482,227.0,226.0,33.0,0.0,125.0,-4.0
2.516,227.0,227.0,33.0,0.0,125.0,-4.0
2.55,232.0,230.0,33.0,0.0,125.0,-4.0
2.584,232.0,232.0,33.0,0.0,125.0,-4.0
2.618,232.0,232.0,33.0,0.0,125.0,-4.0
2.652,242.0,239.0,33.0,0.0,125.0,-4.0
2.686,243.0,241.0,33.0,0.0,125.0,-4.0
2.72,243.0,242.0,33.0,0.0,125.0,-4.0
2.754,242.0,242.0,33.0,0.0,125.0,-4.0
2.788,243.0,242.0,33.0,0.0,125.0,-4.0
2.822,243.0,243.0,33.0,0.0,125.0,-4.0
2.856,243.0,243.0,33.0,0.0,125.0,-4.0
2.89,243.0,243.0,33.0,0.0,125.0,-4.0
2.924,243.0,243.0,33.0,0.0,125.0,-4.0
2.958,243.0,243.0,33.0,0.0,125.0,-4.0
2.992,243.0,243.0,33.0,0.0,125.0,-4.0
3.026,243.0,243.0,33.0,0.0,125.0,-4.0
3.06,243.0,243.0,33.0,0.0,125.0,-4.0
3.094,243.0,243.0,33.0,0.0,125.0,-4.0
3.128,243.0,243.0,33.0,0.0,125.0,-4.0
3.162,243.0,243.0,33.0,0.0,125.0,-4.0
3.196,243.0,243.0,33.0,0.0,125.0,-4.0
3.23,243.0,243.0,33.0,0.0,125.0,-4.0
3.264,243.0,243.0,33.0,0.0,125.0,-4.0
3.298,243.0,243.0,33.0,0.0,125.0,-4.0
3.332,243.0,243.0,33.0,0.0,125.0,-4.0
3.366,243.0,243.0,33.0,0.0,125.0,-4.0
3.4,243.0,243.0,33.0,0.0,125.0,-4.0
3.434,243.0,243.0,33.0,0.0,125.0,-4.0
3.468,243.0,243.0,33.0,0.0,125.0,-4.0
3.502,243.0,243.0,33.0,0.0,125.0,-4.0
3.536,243.0,243.0,33.0,0.0,125.0,-4.0
3.57,243.0,243.0,33.0,0.0,125.0,-4.0
3.604,243.0,243.0,33.0,0.0,125.0,-4.0
3.638,243.0,243.0,33.0,0.0,125.0,-4.0
3.672,243.0,243.0,33.0,0.0,125.0,-4.0
3.706,243.0,243.0,33.0,0.0,125.0,-4.0
3.74,243.0,243.0,33.0,0.0,125.0,-4.0
3.774,243.0,243.0,33.0,0.0,125.0,-4.0
