time,distance,filtered,control,setpoint
10.3162,175.0,177.0,106.0,125.0
10.3605,171.0,175.0,93.0,125.0
10.3939,174.0,174.0,93.0,125.0
10.4246,180.0,174.0,93.0,125.0
10.4678,171.0,174.0,93.0,125.0
10.5018,177.0,175.0,93.0,125.0
10.5325,180.0,175.0,93.0,125.0
10.5787,196.0,177.0,93.0,125.0
10.61,179.0,179.0,93.0,125.0
10.6403,179.0,179.0,93.0,125.0
10.6838,175.0,179.0,93.0,125.0
10.7188,177.0,177.0,93.0,125.0
10.7487,175.0,175.0,93.0,125.0
10.7934,171.0,175.0,93.0,125.0
10.8286,180.0,175.0,93.0,125.0
10.8595,172.0,174.0,93.0,125.0
10.9018,172.0,172.0,93.0,125.0
10.9236,162.0,172.0,93.0,125.0
10.9689,167.0,169.0,93.0,125.0
11.0121,162.0,166.0,93.0,125.0
11.0313,164.0,164.0,93.0,125.0
11.0762,164.0,164.0,93.0,125.0
11.121,162.0,164.0,93.0,125.0
11.1399,159.0,162.0,93.0,125.0
11.1853,149.0,161.0,93.0,125.0
11.2283,157.0,159.0,93.0,125.0
11.2477,146.0,154.0,109.0,125.0
11.2955,149.0,151.0,109.0,125.0
11.3382,154.0,149.0,109.0,125.0
11.3566,138.0,149.0,109.0,125.0
11.402,138.0,143.0,109.0,125.0
11.4456,131.0,139.0,109.0,125.0
11.4647,128.0,134.0,109.0,125.0
11.5126,125.0,131.0,109.0,125.0
11.5555,120.0,128.0,109.0,125.0
11.5731,120.0,123.0,109.0,125.0
11.6195,120.0,121.0,109.0,125.0
11.6634,118.0,120.0,109.0,125.0
11.6812,117.0,119.0,109.0,125.0
11.7286,115.0,118.0,109.0,125.0
11.7735,118.0,117.0,109.0,125.0
11.7899,115.0,116.0,109.0,125.0
11.8234,116.0,116.0,109.0,125.0
11.8814,117.0,116.0,109.0,125.0
11.8985,116.0,116.0,109.0,125.0
11.9313,119.0,116.0,109.0,125.0
11.9881,120.0,117.0,109.0,125.0
