time,distance,filtered,control,setpoint
2.124,116.0,116.0,105.0,125.0
2.16,117.0,116.0,105.0,125.0
2.196,116.0,116.0,105.0,125.0
2.232,117.0,116.0,105.0,125.0
2.268,117.0,116.0,105.0,125.0
2.304,118.0,116.0,105.0,125.0
2.34,117.0,116.0,105.0,125.0
2.376,120.0,117.0,105.0,125.0
2.412,119.0,118.0,105.0,125.0
2.448,123.0,119.0,105.0,125.0
2.484,121.0,120.0,94.0,125.0
2.52,122.0,121.0,94.0,125.0
2.556,124.0,121.0,94.0,125.0
2.592,125.0,122.0,94.0,125.0
2.628,127.0,123.0,94.0,125.0
2.664,133.0,125.0,94.0,125.0
2.7,130.0,127.0,94.0,125.0
2.736,130.0,129.0,94.0,125.0
2.772,135.0,129.0,94.0,125.0
2.808,141.0,132.0,94.0,125.0
2.844,133.0,133.0,94.0,125.0
2.88,133.0,133.0,94.0,125.0
2.916,138.0,133.0,94.0,125.0
2.952,135.0,133.0,94.0,125.0
2.988,138.0,135.0,104.0,125.0
3.024,136.0,135.0,104.0,125.0
3.06,138.0,136.0,104.0,125.0
3.096,130.0,136.0,104.0,125.0
3.132,127.0,133.0,104.0,125.0
3.168,127.0,130.0,104.0,125.0
3.204,130.0,129.0,104.0,125.0
3.24,129.0,129.0,104.0,125.0
3.276,129.0,129.0,104.0,125.0
3.312,130.0,129.0,104.0,125.0
3.348,130.0,129.0,104.0,125.0
3.384,133.0,129.0,104.0,125.0
3.42,130.0,129.0,104.0,125.0
3.456,132.0,130.0,104.0,125.0
3.492,133.0,130.0,104.0,125.0
3.528,141.0,132.0,104.0,125.0
3.564,136.0,133.0,104.0,125.0
3.6,139.0,136.0,104.0,125.0
3.636,142.0,138.0,104.0,125.0
3.672,136.0,138.0,104.0,125.0
3.708,145.0,139.0,104.0,125.0
3.744,144.0,141.0,95.0,125.0
3.78,145.0,142.0,95.0,125.0
3.816,144.0,142.0,95.0,125.0
3.852,150.0,144.0,95.0,125.0
3.888,147.0,145.0,95.0,125.0
3.924,151.0,147.0,95.0,125.0
3.96,150.0,148.0,95.0,125.0
3.996,159.0,150.0,95.0,125.0
4.032,150.0,150.0,95.0,125.0
4.068,153.0,151.0,95.0,125.0
4.104,154.0,151.0,95.0,125.0
4.14,153.0,151.0,95.0,125.0
4.176,154.0,153.0,95.0,125.0
4.212,148.0,153.0,95.0,125.0
4.248,150.0,151.0,95.0,125.0
4.284,151.0,150.0,104.0,125.0
4.32,145.0,150.0,104.0,125.0
4.356,145.0,147.0,104.0,125.0
4.392,141.0,145.0,104.0,125.0
4.428,142.0,144.0,104.0,125.0
4.464,142.0,142.0,104.0,125.0
4.5,130.0,142.0,104.0,125.0
4.536,133.0,138.0,104.0,125.0
4.572,130.0,133.0,104.0,125.0
4.608,130.0,132.0,104.0,125.0
4.644,129.0,130.0,104.0,125.0
4.68,132.0,130.0,104.0,125.0
4.716,132.0,130.0,104.0,125.0
4.752,132.0,130.0,104.0,125.0
4.788,127.0,130.0,104.0,125.0
4.824,130.0,130.0,104.0,125.0
4.86,132.0,130.0,104.0,125.0
4.896,136.0,130.0,94.0,125.0
4.932,127.0,130.0,94.0,125.0
4.968,132.0,130.0,94.0,125.0
5.004,135.0,130.0,94.0,125.0
5.04,141.0,132.0,94.0,125.0
5.076,144.0,136.0,94.0,125.0
5.112,136.0,138.0,94.0,125.0
5.148,138.0,138.0,94.0,125.0
5.184,142.0,138.0,94.0,125.0
5.22,139.0,138.0,94.0,125.0
5.256,139.0,138.0,94.0,125.0
5.292,136.0,138.0,94.0,125.0
5.328,135.0,136.0,94.0,125.0
5.364,136.0,136.0,94.0,125.0
5.4,136.0,136.0,94.0,125.0
5.436,135.0,136.0,94.0,125.0
5.472,130.0,135.0,94.0,125.0
5.508,129.0,132.0,94.0,125.0
5.544,129.0,130.0,94.0,125.0
5.58,125.0,129.0,94.0,125.0
5.616,125.0,126.0,94.0,125.0
5.652,121.0,125.0,105.0,125.0
5.688,120.0,123.0,105.0,125.0
5.724,119.0,121.0,105.0,125.0
5.76,116.0,120.0,105.0,125.0
5.796,113.0,118.0,105.0,125.0
5.832,114.0,116.0,105.0,125.0
5.868,114.0,115.0,105.0,125.0
5.904,106.0,114.0,105.0,125.0
5.94,111.0,113.0,105.0,125.0
5.976,108.0,110.0,105.0,125.0
6.012,110.0,110.0,105.0,125.0
6.048,107.0,109.0,105.0,125.0
6.084,106.0,108.0,105.0,125.0
6.12,107.0,107.0,95.0,125.0
6.156,107.0,107.0,95.0,125.0
6.192,109.0,107.0,95.0,125.0
6.228,109.0,108.0,95.0,125.0
6.264,109.0,108.0,95.0,125.0
6.3,109.0,108.0,95.0,125.0
6.336,108.0,108.0,95.0,125.0
6.372,110.0,108.0,95.0,125.0
6.408,109.0,108.0,95.0,125.0
6.444,110.0,109.0,95.0,125.0
6.48,111.0,109.0,95.0,125.0
6.516,110.0,109.0,95.0,125.0
6.552,111.0,110.0,95.0,125.0
6.588,109.0,110.0,95.0,125.0
6.624,110.0,110.0,95.0,125.0
6.66,108.0,109.0,95.0,125.0
6.696,107.0,108.0,95.0,125.0
6.732,107.0,107.0,106.0,125.0
6.768,107.0,107.0,106.0,125.0
6.804,106.0,107.0,106.0,125.0
6.84,103.0,106.0,106.0,125.0
6.876,104.0,105.0,106.0,125.0
6.912,104.0,104.0,106.0,125.0
6.948,102.0,104.0,106.0,125.0
6.984,102.0,103.0,106.0,125.0
7.02,103.0,102.0,106.0,125.0
7.056,103.0,102.0,106.0,125.0
7.092,103.0,102.0,106.0,125.0
7.128,105.0,102.0,106.0,125.0
7.164,105.0,103.0,106.0,125.0
7.2,107.0,104.0,106.0,125.0
7.236,106.0,105.0,106.0,125.0
7.272,106.0,105.0,106.0,125.0
7.308,110.0,105.0,106.0,125.0
7.344,112.0,107.0,106.0,125.0
7.38,115.0,109.0,106.0,125.0
7.416,114.0,112.0,106.0,125.0
7.452,117.0,113.0,106.0,125.0
7.488,117.0,115.0,106.0,125.0
7.524,119.0,116.0,95.0,125.0
7.56,120.0,117.0,95.0,125.0
7.596,122.0,118.0,95.0,125.0
7.632,126.0,120.0,95.0,125.0
7.668,127.0,123.0,95.0,125.0
7.704,129.0,125.0,95.0,125.0
7.74,139.0,126.0,95.0,125.0
7.776,142.0,132.0,95.0,125.0
7.812,133.0,135.0,95.0,125.0
7.848,130.0,133.0,95.0,125.0
7.884,142.0,133.0,95.0,125.0
7.92,138.0,135.0,95.0,125.0
7.956,144.0,138.0,95.0,125.0
7.992,142.0,139.0,95.0,125.0
8.028,136.0,141.0,95.0,125.0
8.064,147.0,141.0,104.0,125.0
8.1,150.0,144.0,104.0,125.0
8.136,148.0,145.0,104.0,125.0
8.172,147.0,147.0,104.0,125.0
8.208,147.0,147.0,104.0,125.0
8.244,147.0,147.0,104.0,125.0
8.28,144.0,147.0,104.0,125.0
8.316,145.0,145.0,104.0,125.0
8.352,145.0,145.0,104.0,125.0
8.388,144.0,145.0,104.0,125.0
8.424,142.0,144.0,104.0,125.0
8.46,151.0,144.0,104.0,125.0
8.496,148.0,145.0,104.0,125.0
8.532,147.0,147.0,104.0,125.0
8.568,156.0,147.0,104.0,125.0
8.604,150.0,148.0,92.0,125.0
8.64,142.0,148.0,92.0,125.0
8.676,144.0,145.0,92.0,125.0
8.712,147.0,144.0,92.0,125.0
8.748,147.0,145.0,92.0,125.0
8.784,150.0,145.0,92.0,125.0
8.82,144.0,145.0,92.0,125.0
8.856,148.0,147.0,92.0,125.0
8.892,148.0,147.0,92.0,125.0
8.928,148.0,147.0,92.0,125.0
8.964,142.0,147.0,92.0,125.0
9.0,148.0,147.0,92.0,125.0
9.036,133.0,144.0,92.0,125.0
9.072,139.0,141.0,92.0,125.0
9.108,136.0,138.0,92.0,125.0
9.144,136.0,136.0,92.0,125.0
9.18,132.0,136.0,92.0,125.0
9.216,126.0,133.0,92.0,125.0
9.252,122.0,129.0,104.0,125.0
9.288,121.0,125.0,104.0,125.0
9.324,120.0,123.0,104.0,125.0
9.36,114.0,121.0,104.0,125.0
9.396,113.0,117.0,104.0,125.0
9.432,108.0,114.0,104.0,125.0
9.468,111.0,113.0,104.0,125.0
9.504,106.0,110.0,104.0,125.0
9.54,107.0,108.0,104.0,125.0
9.576,103.0,107.0,104.0,125.0
9.612,102.0,105.0,104.0,125.0
9.648,102.0,103.0,104.0,125.0
9.684,101.0,102.0,104.0,125.0
9.72,96.0,102.0,104.0,125.0
9.756,96.0,99.0,104.0,125.0
9.792,96.0,97.0,104.0,125.0
9.828,97.0,96.0,104.0,125.0
9.864,94.0,96.0,104.0,125.0
9.9,92.0,95.0,104.0,125.0
9.936,91.0,93.0,92.0,125.0
9.972,94.0,92.0,92.0,125.0
10.008,91.0,91.0,92.0,125.0
10.044,92.0,91.0,92.0,125.0
10.08,94.0,91.0,92.0,125.0
10.116,94.0,92.0,92.0,125.0
10.152,94.0,93.0,92.0,125.0
10.188,93.0,93.0,92.0,125.0
10.224,94.0,93.0,92.0,125.0
10.26,92.0,93.0,92.0,125.0
10.296,91.0,92.0,92.0,125.0
10.332,94.0,92.0,92.0,125.0
10.368,92.0,92.0,92.0,125.0
10.404,90.0,92.0,106.0,125.0
10.44,89.0,90.0,106.0,125.0
10.476,90.0,90.0,106.0,125.0
10.512,86.0,89.0,106.0,125.0
10.548,86.0,87.0,106.0,125.0
10.584,85.0,86.0,106.0,125.0
10.62,80.0,85.0,106.0,125.0
10.656,81.0,83.0,106.0,125.0
10.692,81.0,82.0,106.0,125.0
10.728,80.0,81.0,106.0,125.0
10.764,79.0,80.0,106.0,125.0
10.8,79.0,79.0,106.0,125.0
10.836,79.0,79.0,106.0,125.0
10.872,78.0,79.0,106.0,125.0
10.908,79.0,79.0,106.0,125.0
10.944,79.0,79.0,106.0,125.0
10.98,81.0,79.0,106.0,125.0
11.016,79.0,79.0,106.0,125.0
11.052,80.0,79.0,106.0,125.0
11.088,82.0,79.0,106.0,125.0
11.124,79.0,79.0,106.0,125.0
11.16,83.0,80.0,106.0,125.0
11.196,85.0,81.0,91.0,125.0
11.232,87.0,83.0,91.0,125.0
11.268,87.0,85.0,91.0,125.0
11.304,90.0,86.0,91.0,125.0
11.34,92.0,88.0,91.0,125.0
11.376,95.0,90.0,91.0,125.0
11.412,94.0,91.0,91.0,125.0
11.448,98.0,93.0,91.0,125.0
11.484,95.0,94.0,91.0,125.0
11.52,94.0,94.0,91.0,125.0
11.556,95.0,94.0,91.0,125.0
11.592,96.0,94.0,91.0,125.0
11.628,95.0,94.0,91.0,125.0
11.664,96.0,95.0,91.0,125.0
11.7,95.0,95.0,105.0,125.0
11.736,95.0,95.0,105.0,125.0
11.772,94.0,95.0,105.0,125.0
11.808,92.0,94.0,105.0,125.0
11.844,91.0,93.0,105.0,125.0
11.88,89.0,92.0,105.0,125.0
11.916,92.0,91.0,105.0,125.0
11.952,90.0,90.0,105.0,125.0
